Length.spi Length.bod scLength.spi scLength.bod treat_dev measurer.spi measurer.bod animal cultureFac blockFac Dam Sire cross
0.08687 0.13248 8.687 13.248 U 0.5 0.5 N7.8_U2.2 N7.8_U2 4 dam_N7 sire_N8 N7N8
0.07597 0.11558 7.597 11.558 U -0.5 -0.5 N7.8_U2.20 N7.8_U2 4 dam_N7 sire_N8 N7N8
0.0711 0.1145 7.11 11.45 U -0.5 -0.5 N7.8_U2.21 N7.8_U2 4 dam_N7 sire_N8 N7N8
0.09492 0.10294 9.492 10.294 U -0.5 -0.5 N7.8_U2.22 N7.8_U2 4 dam_N7 sire_N8 N7N8
0.04861 0.10061 4.861 10.061 U -0.5 -0.5 N7.8_U2.23 N7.8_U2 4 dam_N7 sire_N8 N7N8
0.08401 0.12335 8.401 12.335 U -0.5 -0.5 N7.8_U2.24 N7.8_U2 4 dam_N7 sire_N8 N7N8
0.09016 0.13118 9.016 13.118 U -0.5 -0.5 N7.8_U2.25 N7.8_U2 4 dam_N7 sire_N8 N7N8
0.08701 0.1126 8.701 11.26 U -0.5 -0.5 N7.8_U2.26 N7.8_U2 4 dam_N7 sire_N8 N7N8
0.0985 0.1314 9.85 13.14 U -0.5 -0.5 N7.8_U2.27 N7.8_U2 4 dam_N7 sire_N8 N7N8
0.07952 0.11551 7.952 11.551 U -0.5 -0.5 N7.8_U2.28 N7.8_U2 4 dam_N7 sire_N8 N7N8
0.08915 0.12531 8.915 12.531 U -0.5 -0.5 N7.8_U2.29 N7.8_U2 4 dam_N7 sire_N8 N7N8
0.07002 0.13049 7.002 13.049 U 0.5 0.5 N7.8_U2.3 N7.8_U2 4 dam_N7 sire_N8 N7N8
0.08861 0.11938 8.861 11.938 U -0.5 -0.5 N7.8_U2.30 N7.8_U2 4 dam_N7 sire_N8 N7N8
0.10716 0.12038 10.716 12.038 U -0.5 -0.5 N7.8_U2.31 N7.8_U2 4 dam_N7 sire_N8 N7N8
0.08027 0.116 8.027 11.6 U -0.5 -0.5 N7.8_U2.32 N7.8_U2 4 dam_N7 sire_N8 N7N8
0.08843 0.11794 8.843 11.794 U -0.5 -0.5 N7.8_U2.33 N7.8_U2 4 dam_N7 sire_N8 N7N8
0.07616 0.11086 7.616 11.086 U -0.5 -0.5 N7.8_U2.34 N7.8_U2 4 dam_N7 sire_N8 N7N8
0.10529 0.12403 10.529 12.403 U -0.5 -0.5 N7.8_U2.35 N7.8_U2 4 dam_N7 sire_N8 N7N8
0.06717 0.12072 6.717 12.072 U 0.5 0.5 N7.8_U2.4 N7.8_U2 4 dam_N7 sire_N8 N7N8
0.08778 0.13399 8.778 13.399 U 0.5 0.5 N7.8_U2.5 N7.8_U2 4 dam_N7 sire_N8 N7N8
0.10551 0.1334 10.551 13.34 U 0.5 0.5 N7.8_U2.6 N7.8_U2 4 dam_N7 sire_N8 N7N8
0.08881 0.1278 8.881 12.78 U 0.5 0.5 N7.8_U2.7 N7.8_U2 4 dam_N7 sire_N8 N7N8
0.09397 0.13117 9.397 13.117 U 0.5 0.5 N7.8_U2.8 N7.8_U2 4 dam_N7 sire_N8 N7N8
0.0741 0.1235 7.41 12.35 U 0.5 0.5 N7.8_U2.9 N7.8_U2 4 dam_N7 sire_N8 N7N8
0.12997 0.15722 12.997 15.722 N -0.5 -0.5 N8.7_N1.1 N8.7_N1 4 dam_N8 sire_N7 N8N7
0.127 0.15691 12.7 15.691 N 0.5 0.5 N8.7_N1.10 N8.7_N1 4 dam_N8 sire_N7 N8N7
0.13866 0.1634 13.866 16.34 N 0.5 0.5 N8.7_N1.11 N8.7_N1 4 dam_N8 sire_N7 N8N7
0.11956 0.15059 11.956 15.059 N 0.5 0.5 N8.7_N1.12 N8.7_N1 4 dam_N8 sire_N7 N8N7
0.11245 0.14853 11.245 14.853 N 0.5 0.5 N8.7_N1.13 N8.7_N1 4 dam_N8 sire_N7 N8N7
0.11421 0.15363 11.421 15.363 N 0.5 0.5 N8.7_N1.14 N8.7_N1 4 dam_N8 sire_N7 N8N7
0.13688 0.15887 13.688 15.887 N 0.5 0.5 N8.7_N1.15 N8.7_N1 4 dam_N8 sire_N7 N8N7
0.12377 0.15304 12.377 15.304 N 0.5 0.5 N8.7_N1.16 N8.7_N1 4 dam_N8 sire_N7 N8N7
0.12371 0.1532 12.371 15.32 N 0.5 0.5 N8.7_N1.17 N8.7_N1 4 dam_N8 sire_N7 N8N7
0.11469 0.14543 11.469 14.543 N 0.5 0.5 N8.7_N1.18 N8.7_N1 4 dam_N8 sire_N7 N8N7
0.11901 0.15825 11.901 15.825 N 0.5 0.5 N8.7_N1.19 N8.7_N1 4 dam_N8 sire_N7 N8N7
0.1192 0.13806 11.92 13.806 N -0.5 -0.5 N8.7_N1.2 N8.7_N1 4 dam_N8 sire_N7 N8N7
0.12002 0.16142 12.002 16.142 N 0.5 0.5 N8.7_N1.20 N8.7_N1 4 dam_N8 sire_N7 N8N7
0.12164 0.14814 12.164 14.814 N 0.5 0.5 N8.7_N1.21 N8.7_N1 4 dam_N8 sire_N7 N8N7
0.12573 0.15472 12.573 15.472 N 0.5 0.5 N8.7_N1.22 N8.7_N1 4 dam_N8 sire_N7 N8N7
0.13468 0.15839 13.468 15.839 N 0.5 0.5 N8.7_N1.23 N8.7_N1 4 dam_N8 sire_N7 N8N7
0.12178 0.15639 12.178 15.639 N 0.5 0.5 N8.7_N1.24 N8.7_N1 4 dam_N8 sire_N7 N8N7
0.11424 0.15057 11.424 15.057 N 0.5 0.5 N8.7_N1.25 N8.7_N1 4 dam_N8 sire_N7 N8N7
0.12956 0.16858 12.956 16.858 N 0.5 0.5 N8.7_N1.26 N8.7_N1 4 dam_N8 sire_N7 N8N7
0.1343 0.15715 13.43 15.715 N 0.5 0.5 N8.7_N1.27 N8.7_N1 4 dam_N8 sire_N7 N8N7
0.1304 0.15788 13.04 15.788 N 0.5 0.5 N8.7_N1.28 N8.7_N1 4 dam_N8 sire_N7 N8N7
0.12257 0.15149 12.257 15.149 N 0.5 0.5 N8.7_N1.29 N8.7_N1 4 dam_N8 sire_N7 N8N7
0.12124 0.15339 12.124 15.339 N -0.5 -0.5 N8.7_N1.3 N8.7_N1 4 dam_N8 sire_N7 N8N7
0.12166 0.15664 12.166 15.664 N 0.5 0.5 N8.7_N1.30 N8.7_N1 4 dam_N8 sire_N7 N8N7
0.1221 0.14331 12.21 14.331 N 0.5 0.5 N8.7_N1.31 N8.7_N1 4 dam_N8 sire_N7 N8N7
0.1037 0.14254 10.37 14.254 N 0.5 0.5 N8.7_N1.32 N8.7_N1 4 dam_N8 sire_N7 N8N7
0.11607 0.13698 11.607 13.698 N 0.5 0.5 N8.7_N1.33 N8.7_N1 4 dam_N8 sire_N7 N8N7
0.14026 0.14804 14.026 14.804 N 0.5 0.5 N8.7_N1.34 N8.7_N1 4 dam_N8 sire_N7 N8N7
0.13026 0.14746 13.026 14.746 N 0.5 0.5 N8.7_N1.35 N8.7_N1 4 dam_N8 sire_N7 N8N7
0.13218 0.15726 13.218 15.726 N 0.5 0.5 N8.7_N1.36 N8.7_N1 4 dam_N8 sire_N7 N8N7
0.12853 0.15355 12.853 15.355 N -0.5 -0.5 N8.7_N1.4 N8.7_N1 4 dam_N8 sire_N7 N8N7
0.13367 0.15555 13.367 15.555 N -0.5 -0.5 N8.7_N1.5 N8.7_N1 4 dam_N8 sire_N7 N8N7
0.1303 0.1467 13.03 14.67 N -0.5 -0.5 N8.7_N1.6 N8.7_N1 4 dam_N8 sire_N7 N8N7
0.12662 0.16271 12.662 16.271 N 0.5 0.5 N8.7_N1.7 N8.7_N1 4 dam_N8 sire_N7 N8N7
0.12235 0.14825 12.235 14.825 N 0.5 0.5 N8.7_N1.8 N8.7_N1 4 dam_N8 sire_N7 N8N7
0.13331 0.16391 13.331 16.391 N 0.5 0.5 N8.7_N1.9 N8.7_N1 4 dam_N8 sire_N7 N8N7
0.13442 0.16154 13.442 16.154 N 0.5 0.5 N8.7_N2.1 N8.7_N2 4 dam_N8 sire_N7 N8N7
0.13444 0.16197 13.444 16.197 N 0.5 0.5 N8.7_N2.10 N8.7_N2 4 dam_N8 sire_N7 N8N7
0.13067 0.16307 13.067 16.307 N 0.5 0.5 N8.7_N2.11 N8.7_N2 4 dam_N8 sire_N7 N8N7
0.13752 0.17573 13.752 17.573 N 0.5 0.5 N8.7_N2.12 N8.7_N2 4 dam_N8 sire_N7 N8N7
0.12749 0.15244 12.749 15.244 N 0.5 0.5 N8.7_N2.13 N8.7_N2 4 dam_N8 sire_N7 N8N7
0.13694 0.17475 13.694 17.475 N 0.5 0.5 N8.7_N2.14 N8.7_N2 4 dam_N8 sire_N7 N8N7
0.13349 0.17017 13.349 17.017 N 0.5 0.5 N8.7_N2.15 N8.7_N2 4 dam_N8 sire_N7 N8N7
0.11741 0.14794 11.741 14.794 N 0.5 0.5 N8.7_N2.16 N8.7_N2 4 dam_N8 sire_N7 N8N7
0.12239 0.15023 12.239 15.023 N 0.5 0.5 N8.7_N2.17 N8.7_N2 4 dam_N8 sire_N7 N8N7
0.11564 0.1468 11.564 14.68 N 0.5 0.5 N8.7_N2.18 N8.7_N2 4 dam_N8 sire_N7 N8N7
0.13294 0.16331 13.294 16.331 N 0.5 0.5 N8.7_N2.19 N8.7_N2 4 dam_N8 sire_N7 N8N7
0.14461 0.1698 14.461 16.98 N 0.5 0.5 N8.7_N2.2 N8.7_N2 4 dam_N8 sire_N7 N8N7
0.14567 0.17336 14.567 17.336 N 0.5 0.5 N8.7_N2.20 N8.7_N2 4 dam_N8 sire_N7 N8N7
0.12162 0.13298 12.162 13.298 N 0.5 0.5 N8.7_N2.21 N8.7_N2 4 dam_N8 sire_N7 N8N7
0.16565 0.12867 16.565 12.867 N 0.5 0.5 N8.7_N2.22 N8.7_N2 4 dam_N8 sire_N7 N8N7
0.12411 0.15658 12.411 15.658 N 0.5 0.5 N8.7_N2.23 N8.7_N2 4 dam_N8 sire_N7 N8N7
0.11468 0.1497 11.468 14.97 N 0.5 0.5 N8.7_N2.24 N8.7_N2 4 dam_N8 sire_N7 N8N7
0.12037 0.15657 12.037 15.657 N 0.5 0.5 N8.7_N2.25 N8.7_N2 4 dam_N8 sire_N7 N8N7
0.11953 0.14506 11.953 14.506 N 0.5 0.5 N8.7_N2.26 N8.7_N2 4 dam_N8 sire_N7 N8N7
0.13796 0.16398 13.796 16.398 N 0.5 0.5 N8.7_N2.27 N8.7_N2 4 dam_N8 sire_N7 N8N7
0.13435 0.16402 13.435 16.402 N 0.5 0.5 N8.7_N2.28 N8.7_N2 4 dam_N8 sire_N7 N8N7
0.12628 0.15837 12.628 15.837 N 0.5 0.5 N8.7_N2.29 N8.7_N2 4 dam_N8 sire_N7 N8N7
0.10828 0.14601 10.828 14.601 N 0.5 0.5 N8.7_N2.3 N8.7_N2 4 dam_N8 sire_N7 N8N7
0.13523 0.1625 13.523 16.25 N 0.5 0.5 N8.7_N2.30 N8.7_N2 4 dam_N8 sire_N7 N8N7
0.13363 0.15984 13.363 15.984 N 0.5 0.5 N8.7_N2.31 N8.7_N2 4 dam_N8 sire_N7 N8N7
0.12104 0.15255 12.104 15.255 N 0.5 0.5 N8.7_N2.32 N8.7_N2 4 dam_N8 sire_N7 N8N7
0.12018 0.1578 12.018 15.78 N 0.5 0.5 N8.7_N2.33 N8.7_N2 4 dam_N8 sire_N7 N8N7
0.12042 0.14562 12.042 14.562 N 0.5 0.5 N8.7_N2.34 N8.7_N2 4 dam_N8 sire_N7 N8N7
0.12772 0.15955 12.772 15.955 N 0.5 0.5 N8.7_N2.35 N8.7_N2 4 dam_N8 sire_N7 N8N7
0.1271 0.16774 12.71 16.774 N 0.5 0.5 N8.7_N2.4 N8.7_N2 4 dam_N8 sire_N7 N8N7
0.13345 0.16183 13.345 16.183 N 0.5 0.5 N8.7_N2.5 N8.7_N2 4 dam_N8 sire_N7 N8N7
0.13632 0.17124 13.632 17.124 N 0.5 0.5 N8.7_N2.6 N8.7_N2 4 dam_N8 sire_N7 N8N7
0.12168 0.15259 12.168 15.259 N 0.5 0.5 N8.7_N2.7 N8.7_N2 4 dam_N8 sire_N7 N8N7
0.11957 0.15897 11.957 15.897 N 0.5 0.5 N8.7_N2.8 N8.7_N2 4 dam_N8 sire_N7 N8N7
0.13134 0.16154 13.134 16.154 N 0.5 0.5 N8.7_N2.9 N8.7_N2 4 dam_N8 sire_N7 N8N7
0.08247 0.14069 8.247 14.069 U 0.5 0.5 N8.7_U1.1 N8.7_U1 4 dam_N8 sire_N7 N8N7
0.09691 0.13276 9.691 13.276 U 0.5 0.5 N8.7_U1.10 N8.7_U1 4 dam_N8 sire_N7 N8N7
0.10031 0.13881 10.031 13.881 U 0.5 0.5 N8.7_U1.11 N8.7_U1 4 dam_N8 sire_N7 N8N7
0.07711 0.13034 7.711 13.034 U 0.5 0.5 N8.7_U1.12 N8.7_U1 4 dam_N8 sire_N7 N8N7
0.06387 0.13007 6.387 13.007 U 0.5 0.5 N8.7_U1.13 N8.7_U1 4 dam_N8 sire_N7 N8N7
0.07534 0.12758 7.534 12.758 U 0.5 0.5 N8.7_U1.14 N8.7_U1 4 dam_N8 sire_N7 N8N7
0.07397 0.14269 7.397 14.269 U 0.5 0.5 N8.7_U1.15 N8.7_U1 4 dam_N8 sire_N7 N8N7
0.09229 0.14185 9.229 14.185 U 0.5 0.5 N8.7_U1.16 N8.7_U1 4 dam_N8 sire_N7 N8N7
0.10659 0.12991 10.659 12.991 U 0.5 0.5 N8.7_U1.17 N8.7_U1 4 dam_N8 sire_N7 N8N7
0.0833 0.12825 8.33 12.825 U 0.5 0.5 N8.7_U1.18 N8.7_U1 4 dam_N8 sire_N7 N8N7
0.0552 0.12569 5.52 12.569 U 0.5 0.5 N8.7_U1.19 N8.7_U1 4 dam_N8 sire_N7 N8N7
0.06411 0.12301 6.411 12.301 U 0.5 0.5 N8.7_U1.2 N8.7_U1 4 dam_N8 sire_N7 N8N7
0.08694 0.12618 8.694 12.618 U 0.5 0.5 N8.7_U1.20 N8.7_U1 4 dam_N8 sire_N7 N8N7
0.06266 0.13363 6.266 13.363 U 0.5 0.5 N8.7_U1.21 N8.7_U1 4 dam_N8 sire_N7 N8N7
0.10522 0.13232 10.522 13.232 U 0.5 0.5 N8.7_U1.22 N8.7_U1 4 dam_N8 sire_N7 N8N7
0.09274 0.14305 9.274 14.305 U 0.5 0.5 N8.7_U1.23 N8.7_U1 4 dam_N8 sire_N7 N8N7
0.08517 0.13882 8.517 13.882 U 0.5 0.5 N8.7_U1.24 N8.7_U1 4 dam_N8 sire_N7 N8N7
0.07429 0.13066 7.429 13.066 U 0.5 0.5 N8.7_U1.25 N8.7_U1 4 dam_N8 sire_N7 N8N7
0.07111 0.12608 7.111 12.608 U 0.5 0.5 N8.7_U1.26 N8.7_U1 4 dam_N8 sire_N7 N8N7
0.09754 0.14897 9.754 14.897 U 0.5 0.5 N8.7_U1.27 N8.7_U1 4 dam_N8 sire_N7 N8N7
0.10212 0.14028 10.212 14.028 U 0.5 0.5 N8.7_U1.28 N8.7_U1 4 dam_N8 sire_N7 N8N7
0.07767 0.13317 7.767 13.317 U 0.5 0.5 N8.7_U1.29 N8.7_U1 4 dam_N8 sire_N7 N8N7
0.0971 0.12924 9.71 12.924 U 0.5 0.5 N8.7_U1.3 N8.7_U1 4 dam_N8 sire_N7 N8N7
0.09539 0.13369 9.539 13.369 U 0.5 0.5 N8.7_U1.30 N8.7_U1 4 dam_N8 sire_N7 N8N7
0.10014 0.14067 10.014 14.067 U 0.5 0.5 N8.7_U1.31 N8.7_U1 4 dam_N8 sire_N7 N8N7
0.1031 0.14397 10.31 14.397 U 0.5 0.5 N8.7_U1.32 N8.7_U1 4 dam_N8 sire_N7 N8N7
0.07 0.13158 7 13.158 U 0.5 0.5 N8.7_U1.33 N8.7_U1 4 dam_N8 sire_N7 N8N7
0.08741 0.12701 8.741 12.701 U 0.5 0.5 N8.7_U1.34 N8.7_U1 4 dam_N8 sire_N7 N8N7
0.08839 0.12441 8.839 12.441 U 0.5 0.5 N8.7_U1.35 N8.7_U1 4 dam_N8 sire_N7 N8N7
0.08826 0.14559 8.826 14.559 U 0.5 0.5 N8.7_U1.4 N8.7_U1 4 dam_N8 sire_N7 N8N7
0.09273 0.12581 9.273 12.581 U 0.5 0.5 N8.7_U1.5 N8.7_U1 4 dam_N8 sire_N7 N8N7
0.08792 0.12667 8.792 12.667 U 0.5 0.5 N8.7_U1.6 N8.7_U1 4 dam_N8 sire_N7 N8N7
0.09317 0.13232 9.317 13.232 U 0.5 0.5 N8.7_U1.7 N8.7_U1 4 dam_N8 sire_N7 N8N7
0.05117 0.1272 5.117 12.72 U 0.5 0.5 N8.7_U1.8 N8.7_U1 4 dam_N8 sire_N7 N8N7
0.09034 0.13161 9.034 13.161 U 0.5 0.5 N8.7_U1.9 N8.7_U1 4 dam_N8 sire_N7 N8N7
0.06657 0.13223 6.657 13.223 U 0.5 0.5 N8.7_U2.1 N8.7_U2 4 dam_N8 sire_N7 N8N7
0.08198 0.13861 8.198 13.861 U 0.5 0.5 N8.7_U2.10 N8.7_U2 4 dam_N8 sire_N7 N8N7
0.04219 0.11985 4.219 11.985 U 0.5 0.5 N8.7_U2.11 N8.7_U2 4 dam_N8 sire_N7 N8N7
0.07706 0.12779 7.706 12.779 U 0.5 0.5 N8.7_U2.12 N8.7_U2 4 dam_N8 sire_N7 N8N7
0.04953 0.12135 4.953 12.135 U 0.5 0.5 N8.7_U2.13 N8.7_U2 4 dam_N8 sire_N7 N8N7
0.07768 0.12344 7.768 12.344 U 0.5 0.5 N8.7_U2.14 N8.7_U2 4 dam_N8 sire_N7 N8N7
0.07125 0.1334 7.125 13.34 U 0.5 0.5 N8.7_U2.15 N8.7_U2 4 dam_N8 sire_N7 N8N7
0.08031 0.12574 8.031 12.574 U 0.5 0.5 N8.7_U2.16 N8.7_U2 4 dam_N8 sire_N7 N8N7
0.0924 0.13094 9.24 13.094 U 0.5 0.5 N8.7_U2.17 N8.7_U2 4 dam_N8 sire_N7 N8N7
0.08788 0.14334 8.788 14.334 U 0.5 0.5 N8.7_U2.18 N8.7_U2 4 dam_N8 sire_N7 N8N7
0.10914 0.13988 10.914 13.988 U 0.5 0.5 N8.7_U2.19 N8.7_U2 4 dam_N8 sire_N7 N8N7
0.08233 0.12848 8.233 12.848 U 0.5 0.5 N8.7_U2.2 N8.7_U2 4 dam_N8 sire_N7 N8N7
0.08947 0.1388 8.947 13.88 U 0.5 0.5 N8.7_U2.20 N8.7_U2 4 dam_N8 sire_N7 N8N7
0.0772 0.1247 7.72 12.47 U 0.5 0.5 N8.7_U2.21 N8.7_U2 4 dam_N8 sire_N7 N8N7
0.06082 0.13259 6.082 13.259 U 0.5 0.5 N8.7_U2.22 N8.7_U2 4 dam_N8 sire_N7 N8N7
0.09589 0.13007 9.589 13.007 U 0.5 0.5 N8.7_U2.23 N8.7_U2 4 dam_N8 sire_N7 N8N7
0.07382 0.12965 7.382 12.965 U 0.5 0.5 N8.7_U2.24 N8.7_U2 4 dam_N8 sire_N7 N8N7
0.08954 0.14822 8.954 14.822 U 0.5 0.5 N8.7_U2.25 N8.7_U2 4 dam_N8 sire_N7 N8N7
0.09237 0.14393 9.237 14.393 U 0.5 0.5 N8.7_U2.26 N8.7_U2 4 dam_N8 sire_N7 N8N7
0.06943 0.13029 6.943 13.029 U 0.5 0.5 N8.7_U2.27 N8.7_U2 4 dam_N8 sire_N7 N8N7
0.0956 0.13286 9.56 13.286 U 0.5 0.5 N8.7_U2.28 N8.7_U2 4 dam_N8 sire_N7 N8N7
0.09198 0.14336 9.198 14.336 U 0.5 0.5 N8.7_U2.29 N8.7_U2 4 dam_N8 sire_N7 N8N7
0.08927 0.13116 8.927 13.116 U 0.5 0.5 N8.7_U2.3 N8.7_U2 4 dam_N8 sire_N7 N8N7
0.0709 0.13021 7.09 13.021 U 0.5 0.5 N8.7_U2.30 N8.7_U2 4 dam_N8 sire_N7 N8N7
0.09505 0.13295 9.505 13.295 U 0.5 0.5 N8.7_U2.31 N8.7_U2 4 dam_N8 sire_N7 N8N7
0.07151 0.11617 7.151 11.617 U 0.5 0.5 N8.7_U2.32 N8.7_U2 4 dam_N8 sire_N7 N8N7
0.11065 0.12974 11.065 12.974 U 0.5 0.5 N8.7_U2.33 N8.7_U2 4 dam_N8 sire_N7 N8N7
0.04395 0.12165 4.395 12.165 U 0.5 0.5 N8.7_U2.34 N8.7_U2 4 dam_N8 sire_N7 N8N7
0.08278 0.13769 8.278 13.769 U 0.5 0.5 N8.7_U2.35 N8.7_U2 4 dam_N8 sire_N7 N8N7
0.09813 0.13717 9.813 13.717 U 0.5 0.5 N8.7_U2.4 N8.7_U2 4 dam_N8 sire_N7 N8N7
0.09739 0.13833 9.739 13.833 U 0.5 0.5 N8.7_U2.5 N8.7_U2 4 dam_N8 sire_N7 N8N7
0.08926 0.13911 8.926 13.911 U 0.5 0.5 N8.7_U2.6 N8.7_U2 4 dam_N8 sire_N7 N8N7
0.05193 0.11884 5.193 11.884 U 0.5 0.5 N8.7_U2.7 N8.7_U2 4 dam_N8 sire_N7 N8N7
0.06916 0.12358 6.916 12.358 U 0.5 0.5 N8.7_U2.8 N8.7_U2 4 dam_N8 sire_N7 N8N7
0.09281 0.14175 9.281 14.175 U 0.5 0.5 N8.7_U2.9 N8.7_U2 4 dam_N8 sire_N7 N8N7
0.13884 0.17164 13.884 17.164 N 0.5 0.5 N8.8_N1.1 N8.8_N1 4 dam_N8 sire_N8 N8N8
0.12055 0.14966 12.055 14.966 N 0.5 0.5 N8.8_N1.10 N8.8_N1 4 dam_N8 sire_N8 N8N8
0.12288 0.15999 12.288 15.999 N 0.5 0.5 N8.8_N1.11 N8.8_N1 4 dam_N8 sire_N8 N8N8
0.12529 0.15397 12.529 15.397 N 0.5 0.5 N8.8_N1.12 N8.8_N1 4 dam_N8 sire_N8 N8N8
0.12317 0.14495 12.317 14.495 N 0.5 0.5 N8.8_N1.13 N8.8_N1 4 dam_N8 sire_N8 N8N8
0.12664 0.14844 12.664 14.844 N 0.5 0.5 N8.8_N1.14 N8.8_N1 4 dam_N8 sire_N8 N8N8
0.14632 0.17409 14.632 17.409 N 0.5 0.5 N8.8_N1.15 N8.8_N1 4 dam_N8 sire_N8 N8N8
0.12133 0.1573 12.133 15.73 N 0.5 0.5 N8.8_N1.16 N8.8_N1 4 dam_N8 sire_N8 N8N8
0.13497 0.168 13.497 16.8 N 0.5 0.5 N8.8_N1.17 N8.8_N1 4 dam_N8 sire_N8 N8N8
0.11598 0.14357 11.598 14.357 N 0.5 0.5 N8.8_N1.18 N8.8_N1 4 dam_N8 sire_N8 N8N8
0.13498 0.17737 13.498 17.737 N 0.5 0.5 N8.8_N1.19 N8.8_N1 4 dam_N8 sire_N8 N8N8
0.10581 0.14017 10.581 14.017 N 0.5 0.5 N8.8_N1.2 N8.8_N1 4 dam_N8 sire_N8 N8N8
0.11874 0.16327 11.874 16.327 N 0.5 0.5 N8.8_N1.20 N8.8_N1 4 dam_N8 sire_N8 N8N8
0.12288 0.15999 12.288 15.999 N 0.5 0.5 N8.8_N1.21 N8.8_N1 4 dam_N8 sire_N8 N8N8
0.12529 0.15397 12.529 15.397 N 0.5 0.5 N8.8_N1.22 N8.8_N1 4 dam_N8 sire_N8 N8N8
0.12317 0.14495 12.317 14.495 N 0.5 0.5 N8.8_N1.23 N8.8_N1 4 dam_N8 sire_N8 N8N8
0.12664 0.14844 12.664 14.844 N 0.5 0.5 N8.8_N1.24 N8.8_N1 4 dam_N8 sire_N8 N8N8
0.14632 0.17409 14.632 17.409 N 0.5 0.5 N8.8_N1.25 N8.8_N1 4 dam_N8 sire_N8 N8N8
0.12133 0.1573 12.133 15.73 N 0.5 0.5 N8.8_N1.26 N8.8_N1 4 dam_N8 sire_N8 N8N8
0.13497 0.168 13.497 16.8 N 0.5 0.5 N8.8_N1.27 N8.8_N1 4 dam_N8 sire_N8 N8N8
0.11598 0.14357 11.598 14.357 N 0.5 0.5 N8.8_N1.28 N8.8_N1 4 dam_N8 sire_N8 N8N8
0.13498 0.17737 13.498 17.737 N 0.5 0.5 N8.8_N1.29 N8.8_N1 4 dam_N8 sire_N8 N8N8
0.14311 0.17452 14.311 17.452 N 0.5 0.5 N8.8_N1.3 N8.8_N1 4 dam_N8 sire_N8 N8N8
0.11874 0.16327 11.874 16.327 N 0.5 0.5 N8.8_N1.30 N8.8_N1 4 dam_N8 sire_N8 N8N8
0.11618 0.15283 11.618 15.283 N 0.5 0.5 N8.8_N1.31 N8.8_N1 4 dam_N8 sire_N8 N8N8
0.12078 0.14724 12.078 14.724 N 0.5 0.5 N8.8_N1.32 N8.8_N1 4 dam_N8 sire_N8 N8N8
0.10827 0.13992 10.827 13.992 N 0.5 0.5 N8.8_N1.33 N8.8_N1 4 dam_N8 sire_N8 N8N8
0.12514 0.16464 12.514 16.464 N 0.5 0.5 N8.8_N1.34 N8.8_N1 4 dam_N8 sire_N8 N8N8
0.12495 0.15282 12.495 15.282 N 0.5 0.5 N8.8_N1.35 N8.8_N1 4 dam_N8 sire_N8 N8N8
0.10182 0.13947 10.182 13.947 N 0.5 0.5 N8.8_N1.4 N8.8_N1 4 dam_N8 sire_N8 N8N8
0.138 0.1732 13.8 17.32 N 0.5 0.5 N8.8_N1.5 N8.8_N1 4 dam_N8 sire_N8 N8N8
0.12112 0.15194 12.112 15.194 N 0.5 0.5 N8.8_N1.6 N8.8_N1 4 dam_N8 sire_N8 N8N8
0.12563 0.15072 12.563 15.072 N 0.5 0.5 N8.8_N1.7 N8.8_N1 4 dam_N8 sire_N8 N8N8
0.14031 0.17602 14.031 17.602 N 0.5 0.5 N8.8_N1.8 N8.8_N1 4 dam_N8 sire_N8 N8N8
0.12478 0.14966 12.478 14.966 N 0.5 0.5 N8.8_N1.9 N8.8_N1 4 dam_N8 sire_N8 N8N8
0.10887 0.16284 10.887 16.284 N 0.5 0.5 N8.8_N2.1 N8.8_N2 4 dam_N8 sire_N8 N8N8
0.13922 0.16157 13.922 16.157 N 0.5 0.5 N8.8_N2.10 N8.8_N2 4 dam_N8 sire_N8 N8N8
0.1371 0.16754 13.71 16.754 N 0.5 0.5 N8.8_N2.11 N8.8_N2 4 dam_N8 sire_N8 N8N8
0.12666 0.1585 12.666 15.85 N 0.5 0.5 N8.8_N2.12 N8.8_N2 4 dam_N8 sire_N8 N8N8
0.13431 0.16298 13.431 16.298 N 0.5 0.5 N8.8_N2.13 N8.8_N2 4 dam_N8 sire_N8 N8N8
0.1347 0.16274 13.47 16.274 N 0.5 0.5 N8.8_N2.14 N8.8_N2 4 dam_N8 sire_N8 N8N8
0.10078 0.14686 10.078 14.686 N 0.5 0.5 N8.8_N2.15 N8.8_N2 4 dam_N8 sire_N8 N8N8
0.11729 0.14278 11.729 14.278 N 0.5 0.5 N8.8_N2.16 N8.8_N2 4 dam_N8 sire_N8 N8N8
0.13252 0.15266 13.252 15.266 N 0.5 0.5 N8.8_N2.17 N8.8_N2 4 dam_N8 sire_N8 N8N8
0.11717 0.15051 11.717 15.051 N 0.5 0.5 N8.8_N2.18 N8.8_N2 4 dam_N8 sire_N8 N8N8
0.12459 0.15057 12.459 15.057 N 0.5 0.5 N8.8_N2.19 N8.8_N2 4 dam_N8 sire_N8 N8N8
0.11257 0.13693 11.257 13.693 N 0.5 0.5 N8.8_N2.2 N8.8_N2 4 dam_N8 sire_N8 N8N8
0.11946 0.14799 11.946 14.799 N 0.5 0.5 N8.8_N2.20 N8.8_N2 4 dam_N8 sire_N8 N8N8
0.14586 0.18836 14.586 18.836 N 0.5 0.5 N8.8_N2.21 N8.8_N2 4 dam_N8 sire_N8 N8N8
